document_id	Title	Authors	Year	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16
390	The Pursuit Of Excellence In Process Thinking And Customer Relationship Management	"Dickson, P. R., Lassar, W. M., Hunter, G., & Chakravorti, S."	2009	0.04234920	0.00000000	0.00000000	0.02155672	0.00000000	0.00000000	0.00000000	0.81994134	0.00000000	0.01864589	0.07107896	0.00000000	0.00000000	0.02604321	0.00000000	0.00000000	0.00000000
391	Bouncing Back: How Salesperson Optimism And Self-Efficacy Influence Attributions And Behaviors Following Failure	"Dixon, A. L., & Schertzer, S. M. B."	2005	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.99902737	0.00000000	0.00000000
392	Early Success: How Attributions For Sales Success Shape Inexperienced Salespersons' Behavioral Intentions	"Dixon, A. L., Forbes, L. P., & Schertzer, S. M. B."	2005	0.00000000	0.00000000	0.00000000	0.00000000	0.05632469	0.00000000	0.00000000	0.00000000	0.00000000	0.01742020	0.00000000	0.00000000	0.00000000	0.02411977	0.90141761	0.00000000	0.00000000
393	Sales Force Automation And Sales Performance: Do Experience And Expertise Matter?	"Dong-Gil, K., & Dennis, A. R."	2004	0.24034686	0.00000000	0.00000000	0.47811320	0.00000000	0.10217173	0.03403671	0.01335068	0.00000000	0.00000000	0.03828995	0.00000000	0.00000000	0.00000000	0.02539277	0.00000000	0.06784414
394	Sales Force Compensation Plans Incorporating Multidimensional Sales Effort And Salesperson Efficiency	"Erevelles, S., Dutta, I., & Galantine, C."	2004	0.63114554	0.00000000	0.00000000	0.01122416	0.34949592	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
395	A Framework For Personal Selling And Sales Management Ethical Decision Making	"Ferrell, O. C., Johnston, M. W., & Ferrell, L."	2007	0.00000000	0.03733768	0.45119154	0.00000000	0.00000000	0.09127172	0.00000000	0.19463472	0.00000000	0.00000000	0.07095906	0.00000000	0.03820547	0.00000000	0.00000000	0.00000000	0.11574519
396	The Influence Of The Selling Situation On The Effectiveness Of Control: Toward A Holistic Perspective	"Flaherty, K. E., Arnold, T. J., & Hunt, C. S."	2007	0.32691169	0.18700241	0.00000000	0.01680584	0.12455768	0.08138295	0.00000000	0.00000000	0.03251693	0.00000000	0.04526431	0.00000000	0.00000000	0.01615602	0.00000000	0.00000000	0.16903573
397	Leadership Propensity And Sales Performance Among Sales Personnel And Managers In A Specialty Retail Store Setting	"Flaherty, K. E., Mowen, J. C., Brown, T. J., & Marshall, G. W."	2009	0.00000000	0.00000000	0.00000000	0.01556275	0.00000000	0.00000000	0.29486954	0.00000000	0.00000000	0.04166045	0.03790054	0.00000000	0.00000000	0.02375928	0.11372705	0.00000000	0.47173989
398	The Role Of Accountability In Suppressing Managers' Preinterview Bias Against African-American Sales Job Applicants	"Ford, T. E., Gambino, F., Lee, H., Mayo, E., & Ferguson, M. A."	2004	0.00000000	0.00000000	0.16903856	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.66683823	0.02751199	0.00000000	0.00000000	0.13597934	0.00000000	0.00000000	0.00000000
399	"Product Innovativeness, Customer Newness, And New Product Performance: A Time-Lagged Examination Of The Impact Of Salesperson Selling Intentions On New Product Performance"	"Fu, F. Q., Jones, E., & Bolander, W."	2008	0.20171206	0.00000000	0.00000000	0.05328006	0.00000000	0.32024270	0.08025197	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.23727457	0.00000000	0.09938647
400	The Motivation Hub: Effects Of Goal Setting And Self-Efficacy On Effort And New Product Sales	"Fu, F. Q., Richards, K. A., & Jones, E."	2009	0.24343790	0.00000000	0.00000000	0.00000000	0.02219504	0.02802950	0.05312454	0.00000000	0.01293274	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.63503653	0.00000000	0.00000000
401	A Contingency Approach To Adaptive Selling Behavior And Sales Performance: Selling Situations And Salesperson Characteristics	"Giacobbe, R. W., Jackson Jr, D. W., Crosby, L. A., & Bridges, C. M."	2006	0.00000000	0.02587438	0.00000000	0.01383552	0.00000000	0.00000000	0.18781003	0.00000000	0.00000000	0.24150451	0.00000000	0.00000000	0.00000000	0.01125639	0.01091655	0.11911370	0.37679872
402	Improving Relationship Selling Through Failure Analysis And Recovery Efforts: A Framework And Call To Action	"Gonzalez, G. R., Hoffman, K. D., & Ingram, T. N."	2005	0.00000000	0.00000000	0.00000000	0.21743312	0.02994411	0.00000000	0.00000000	0.02805668	0.01786407	0.00000000	0.00000000	0.04178105	0.00000000	0.04787624	0.60222441	0.00000000	0.00000000
403	Toward Higher Levels Of Ethics: Preliminary Evidence Of Positive Outcomes	"Grisaffe, D. B., & Jaramillo, F."	2007	0.11412967	0.00000000	0.45240456	0.00000000	0.00000000	0.06455620	0.05678736	0.01454001	0.05709681	0.00000000	0.00000000	0.00000000	0.01448318	0.00000000	0.00000000	0.00000000	0.21860522
404	Ethical Salesperson Behavior In Sales Relationships	"Hansen, J. D., & Riggle, R. J."	2009	0.00000000	0.53092891	0.06305435	0.00000000	0.00000000	0.00000000	0.02693270	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.01770867	0.00000000	0.00000000	0.00000000	0.36065429
405	Television And Movie Representations Of Salespeople: Beyond Willy Loman	"Hartman, K. B."	2006	0.00000000	0.00000000	0.59170866	0.00000000	0.00000000	0.00000000	0.00000000	0.02446967	0.24440870	0.02112966	0.00000000	0.00000000	0.10938627	0.00000000	0.00000000	0.00000000	0.00000000
406	Assessing The Development Of The Sales Profession	"Hawes, J. M., Rich, A. K., & Widmier, S. M."	2004	0.00000000	0.00000000	0.56907719	0.10157883	0.00000000	0.00000000	0.00000000	0.10704312	0.00000000	0.03013841	0.03461032	0.00000000	0.15525924	0.00000000	0.00000000	0.00000000	0.00000000
407	Information Overload: Guidance For Identifying When Information Becomes Detrimental To Sales Force Performance	"Hunter, G. L."	2004	0.01754229	0.00000000	0.00000000	0.04177054	0.00000000	0.00000000	0.21875100	0.00000000	0.00000000	0.00000000	0.00000000	0.02700661	0.00000000	0.00000000	0.69417173	0.00000000	0.00000000
408	"Sales Technology Orientation, Information Effectiveness, And Sales Performance"	"Hunter, G. K., & Perreault Jr, W. D."	2006	0.00000000	0.00000000	0.00000000	0.14886282	0.00000000	0.38147786	0.16649339	0.10009530	0.01839942	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.16930909
409	"Salespersons' Information Overload: Scale Development, Validation, And Its Relationship To Salesperson Job Satisfaction And Performance"	"Hunter, G. L., & Goebel, D. J."	2008	0.02645111	0.00000000	0.00000000	0.01368839	0.01175514	0.00000000	0.27968508	0.00000000	0.00000000	0.06257536	0.00000000	0.20594907	0.00000000	0.00000000	0.39461768	0.00000000	0.00000000
410	New Directions In Sales Leadership Research	"Ingram, T. N., LaForge, R. W., Locander, W. B., MacKenzie, S. B., & Podsakoff, P. M."	2005	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.22588027	0.00000000	0.00000000	0.57356828	0.05057527	0.04460873	0.00000000	0.00000000	0.00000000	0.10275353
411	Salesperson Ethical Decision Making: The Impact Of Sales Leadership And Sales Management Control Strategy	"Ingram, T. N., LaForge, R. W., & Schwepker, J. C. H."	2007	0.00000000	0.04651033	0.12591451	0.00000000	0.02351226	0.00000000	0.00000000	0.04518921	0.00000000	0.00000000	0.09185876	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.65930730
412	A Meta-Analytic Comparison Of Managerial Ratings And Self-Evaluations	"Jaramillo, F., Carrillat, F. A., & Locander, W. B."	2005	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.99937236	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
413	"The Role Of Ethical Climate On Salesperson's Role Stress, Job Attitudes, Turnover Intention, And Job Performance"	"Jaramillo, F., Mulki, J. P., & Solomon, P."	2006	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.54735309	0.00000000	0.00000000	0.00000000	0.00000000	0.44267130
414	Getting The Job Done: The Moderating Role Of Initiative On The Relationship Between Intrinsic Motivation And Adaptive Selling	"Jaramillo, F., Locander, W. B., Spector, P. E., & Harris, E. G."	2007	0.00000000	0.00000000	0.00000000	0.00000000	0.02365905	0.06446220	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.02004935	0.02022786	0.00000000	0.86493123
415	"Sales Effort: The Intertwined Roles Of The Leader, Customers, And The Salesperson"	"Jaramillo, F., & Prakash, J."	2008	0.01820880	0.00000000	0.00000000	0.00000000	0.08275365	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.14082778	0.00000000	0.74793363
416	Does Customer Orientation Impact Objective Sales Performance? Insights From A Longitudinal Model In Direct Selling	"Jaramillo, F., & Grisaffe, D. B."	2009	0.22977690	0.00000000	0.00000000	0.00000000	0.00000000	0.08839437	0.05763509	0.00000000	0.09963978	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.52331358
417	Examining The Impact Of Servant Leadership On Salesperson's Turnover Intention	"Jaramillo, F., Grisaffe, D. B., Chonko, L. B., & Roberts, J. A."	2009	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.12144952	0.00000000	0.00000000	0.00000000	0.00000000	0.87324870
418	Examining The Impact Of Servant Leadership On Sales Force Performance	"Jaramillo, F., Grisaffe, D. B., Chonko, L. B., & Roberts, J. A."	2009	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.09025203	0.00000000	0.00000000	0.00000000	0.00000000	0.01386958	0.03544661	0.00000000	0.00000000	0.00000000	0.00000000	0.84715438
419	The Enemy Within: Examining Salesperson Deviance And Its Determinants	"Jelinek, R., & Ahearne, M."	2006	0.00000000	0.07259036	0.04106097	0.04908475	0.00000000	0.10943464	0.03383993	0.02600628	0.00000000	0.00000000	0.03905629	0.00000000	0.02630721	0.00000000	0.29254657	0.00000000	0.30979347
420	The Changing Environment Of Selling And Sales Management	"Jones, E., Brown, S. P., Zoltners, A. A., & Weitz, B. A."	2005	0.03529458	0.00000000	0.01708892	0.20307806	0.00000000	0.00000000	0.00000000	0.59276253	0.00000000	0.02890438	0.04351792	0.01190591	0.01487283	0.00000000	0.05187624	0.00000000	0.00000000
421	"Key Accounts And Team Selling: A Review, Framework, And Research Agenda"	"Jones, E., Dixon, A. L., Chonko, L. B., & Cannon, J. P."	2005	0.00000000	0.00000000	0.00000000	0.01074743	0.00000000	0.01895854	0.00000000	0.11542523	0.01983198	0.00000000	0.81816971	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
422	Developing Sales Force Relationalism: The Role Of Distributive And Procedural Justice	"Kashyap, V., Puga Ribeiro, ç. H., Asare, A., & Brashear, T. G."	2007	0.02471836	0.56368792	0.01107374	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.39981344
423	Perceiving Emotion In The Buyer--Seller Interchange: The Moderated Impact On Performance	"Kidwell, B., McFarland, R. G., & Avila, R. A."	2007	0.00000000	0.08247294	0.00000000	0.00000000	0.00000000	0.18318328	0.03110108	0.00000000	0.00000000	0.16120613	0.00000000	0.00000000	0.00000000	0.00000000	0.19831261	0.00000000	0.34325179
424	A Compendium Of Sales-Related Literature In Customer Relationship Management: Processes And Technologies With Managerial Implications	"Landry, T. D., Arnold, T. J., & Arndt, A."	2005	0.00000000	0.00000000	0.00000000	0.12912580	0.00000000	0.00000000	0.00000000	0.62436873	0.19646236	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.04148550	0.00000000
425	Does Collaboration Between Sales And Marketing Affect Business Performance?	"Le Meunier-FitzHugh, K., & Piercy, N. F."	2007	0.00000000	0.00000000	0.01250613	0.02114724	0.00000000	0.03394216	0.02774436	0.00000000	0.00000000	0.00000000	0.60956889	0.00000000	0.01689921	0.04427992	0.22299129	0.00000000	0.01053287
426	The Role Of Self-Regulation Training In Developing The Motivation Management Capabilities Of Salespeople	"Leach, M. P., Liu, A. H., & Johnston, W. J."	2005	0.00000000	0.00000000	0.01411370	0.00000000	0.00000000	0.00000000	0.05116824	0.07397375	0.00000000	0.07006167	0.00000000	0.03737799	0.00000000	0.07476546	0.47517315	0.00000000	0.20116894
427	Salesperson Burnout: A Test Of The Coping-Mediational Model Of Social Support	"Lewin, J. E., & Sager, J. K."	2008	0.00000000	0.00000000	0.00000000	0.02087467	0.00000000	0.00000000	0.00000000	0.01131843	0.00000000	0.00000000	0.00000000	0.62421441	0.00000000	0.00000000	0.17464869	0.00000000	0.16839457
428	Reward Preferences Of Salespeople: How Do Commissions Rate?	"Lopez, T. B., Hopkins, C. D., & Raymond, M. A."	2006	0.00000000	0.00000000	0.00000000	0.00000000	0.99448329	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
429	Why Did I Lose? A Conservation Of Resources View Of Salesperson Failure Attributions	"Mallin, M. L., & Mayo, M."	2006	0.00000000	0.00000000	0.00000000	0.00000000	0.02061009	0.00000000	0.12536849	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.84992915	0.00000000	0.00000000
430	"Sales Buy-In Of Marketing Strategies: Exploration Of Its Nuances, Antecedents, And Contextual Conditions"	"Malshe, A., & Sohi, R. S."	2009	0.03055393	0.00000000	0.00000000	0.01765491	0.00000000	0.00000000	0.00000000	0.83221006	0.00000000	0.04087454	0.00000000	0.00000000	0.06543539	0.00000000	0.00000000	0.00000000	0.00000000
431	Choice Or Perception: How Affect Influences Ethical Choices Among Salespeople	"Mantel, S. P."	2005	0.03269108	0.00000000	0.26305476	0.00000000	0.00000000	0.00000000	0.01786539	0.00000000	0.00000000	0.39720112	0.00000000	0.02766990	0.00000000	0.20831482	0.04391103	0.00000000	0.00000000
432	The Influence Of Sales Management Control On Innovativeness Of Sales Departments	"Matsuo, M."	2009	0.00000000	0.00000000	0.00000000	0.00000000	0.02060210	0.68552667	0.07047071	0.00000000	0.00000000	0.00000000	0.06876300	0.00000000	0.02792934	0.03534409	0.00000000	0.00000000	0.08132323
433	The Two Faces Of Playfulness: A New Tool To Select Potentially Successful Sales Reps	"Maxwell, S., Reed, G., Saker, J., & Story, V."	2005	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.17131013	0.00000000	0.00000000	0.08188199	0.00000000	0.31540793	0.01535395	0.00000000	0.20794621	0.00000000	0.20766403
434	"An Examination Of Instrumental And Expressive Traits On Performance: The Mediating Role Of Learning, Prove, And Avoid Goal Orientations"	"McFarland, R. G., & Kidwell, B."	2006	0.00000000	0.00000000	0.05938078	0.00000000	0.00000000	0.03997861	0.02796644	0.00000000	0.44675389	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.02997529	0.00000000	0.39552432
435	Career Stage Effects On Job Characteristic-Job Satisfaction Relationships Among Guest Worker Salespersons	"Menguc, B., & Bhuian, S. N."	2004	0.00000000	0.00000000	0.01341585	0.00000000	0.41260329	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.21669935	0.12172357	0.00000000	0.00000000	0.00000000	0.23428929
436	A Test Of A Model Of New Salespeople's Socialization And Adjustment In A Collectivist Culture	"Menguc, B., Sang-Lin, H., & Seigyoung, A."	2007	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.01504946	0.01380167	0.00000000	0.00000000	0.05451494	0.14725864	0.05634847	0.00000000	0.64801222	0.00000000	0.06041882
437	The Impact Of Salesperson Motivation On Role Perceptions And Job Performance--A Cognitive And Affective Perspective	"Miao, C. F., & Evans, K. R."	2007	0.00000000	0.00000000	0.00000000	0.00000000	0.10948696	0.37812883	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.36506429	0.00000000	0.00000000	0.00000000	0.00000000	0.14594041
438	Reexamining The Influence Of Career Stages On Salesperson Motivation: A Cognitive And Affective Perspective	"Miao, C. F., Lund, D. J., & Evans, K. R."	2009	0.00000000	0.00000000	0.00000000	0.00000000	0.86750996	0.00000000	0.02909148	0.00000000	0.00000000	0.01315479	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.08972854
439	The Problem Solving Approach Of International Salespeople: The Experience Effect	"Mintu-Wimsatt, A., & Gassenheimer, J. B."	2004	0.13719922	0.08531601	0.04125564	0.00000000	0.21365686	0.00000000	0.05307150	0.00000000	0.00000000	0.04940846	0.00000000	0.00000000	0.34342256	0.00000000	0.00000000	0.00000000	0.07265518
440	A Contemporary Taxonomy Of Sales Positions	"Moncrief, W. C., Marshall, G. W., & Lassk, F. G."	2006	0.22621299	0.00000000	0.05840596	0.41116202	0.00000000	0.00000000	0.21198364	0.00000000	0.05186463	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.01469551	0.00000000
441	Effects Of Sales Force Automation Use On Sales Force Activities And Customer Relationship Management Processes	"Moutot, J.-M., & Bascoul, G."	2008	0.18039131	0.00000000	0.00000000	0.38541719	0.00000000	0.02204369	0.00000000	0.28626600	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.12134960
442	Effects Of Ethical Climate And Supervisory Trust On Salesperson's Job Attitudes And Intentions To Quit	"Mulki, J. P., Jaramillo, F., & Locander, W. B."	2006	0.00000000	0.06134024	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.37143189	0.00000000	0.00000000	0.00000000	0.00000000	0.55475473
443	Lone Wolf Tendencies And Salesperson Performance	"Mulki, J. P., Jaramillo, F., & Marshall, G. W."	2007	0.00000000	0.00000000	0.00000000	0.00000000	0.02095270	0.00000000	0.01977054	0.00000000	0.00000000	0.00000000	0.12038372	0.24398655	0.00000000	0.00000000	0.02011305	0.00000000	0.57173067
444	The Effect Of Self-Efficacy On Salesperson Work Overload And Pay Satisfaction	"Mulki, J. P., Lassk, F. G., & Jaramillo, F."	2008	0.00000000	0.00000000	0.00000000	0.00000000	0.08852129	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.24915271	0.00000000	0.00000000	0.48666614	0.00000000	0.17088708
445	"Workplace Isolation, Salesperson Commitment, And Job Performance"	"Mulki, J. P., Locander, W. B., Mairshall, G. W., Harris, E. G., & Hensel, J."	2008	0.00000000	0.12561722	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.33105993	0.35048854	0.00000000	0.00000000	0.00000000	0.00000000	0.19221574
446	The Influence Of Job Security On Field Sales Manager Satisfaction: Exploring Frontline Tensions	"Noble, C. H."	2008	0.00000000	0.00000000	0.00000000	0.00000000	0.49028862	0.11266884	0.00000000	0.00000000	0.02520658	0.00000000	0.00000000	0.17844453	0.00000000	0.02855731	0.01409508	0.00000000	0.14117408
447	Coping Strategy Profiles Used By Salespeople: Their Relationships With Personal Characteristics And Work Outcomes	"Nonis, S. A., & Sager, J. K."	2003	0.30901012	0.00000000	0.02045592	0.00000000	0.00000000	0.00000000	0.05776582	0.00000000	0.03250474	0.00000000	0.00000000	0.44911373	0.00000000	0.00000000	0.12077942	0.00000000	0.00000000
448	"Examining Business Strategy, Sales Management, and Salesperson Antecedents of Sales Organization Effectiveness"	"Baldauf, A., Cravens, D. W., & Piercy, N. F."	2001	0.05865826	0.00000000	0.00000000	0.00000000	0.02989842	0.02279187	0.02452612	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.03481045	0.01046576	0.00000000	0.81854111	0.00000000
449	The Effects Of A Stated Organizational Policy On Inconsistent Disciplinary Action Based On Salesperson Gender And Weight	"Bellizzi, J. A., & Hasty, R. W."	2001	0.00000000	0.00000000	0.88848978	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.10560773	0.00000000
450	Contextual Influences and the Adoption and Practice of Relationship Selling in a Business-to-business Setting: An Exploratory Study	"Beverland, M."	2001	0.00000000	0.03522916	0.00000000	0.17799704	0.00000000	0.00000000	0.00000000	0.08057304	0.00000000	0.02424666	0.07067698	0.00000000	0.30182448	0.00000000	0.00000000	0.29516521	0.00000000
451	"An Extension and Evaluation of Job Characteristics, Organizational Commitment and Job Satisfaction in an Expatriate, Guest Worker, Sales Setting"	"Bhuian, S. N., & Menguc, B."	2002	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.04236155	0.00000000	0.00000000	0.00000000	0.00000000	0.71015757	0.02972725	0.00000000	0.00000000	0.11673368	0.10044003
452	Comparisons of Salespeople in Multilevel vs. Single Level Direct Selling Organizations	"Brodie, S., Stanworth, J., & Wotruba, T. R."	2002	0.00000000	0.00000000	0.08789998	0.04013428	0.08764374	0.00000000	0.36388707	0.00000000	0.00000000	0.00000000	0.00000000	0.18224223	0.07226945	0.02541891	0.00000000	0.13991889	0.00000000
453	Supervisory Orientations And Salesperson Work Outcomes: The Moderating Effect Of Salesperson Location	"Challagalla, G., Shervani, T., & Huber, G."	2000	0.00000000	0.00000000	0.00000000	0.04201661	0.00000000	0.42473134	0.07261376	0.02585527	0.00000000	0.00000000	0.00000000	0.11310956	0.00000000	0.08436418	0.00000000	0.17633438	0.05421158
454	An Empirical Investigation of Locus of Control and the Structure of Moral Reasoning: Examining the Ethical Decision-Making Processes of Sales Managers	"Cherry, J., & Fraedrich, J."	2000	0.00000000	0.00000000	0.42264956	0.00000000	0.00000000	0.05131130	0.08214488	0.00000000	0.00000000	0.00000000	0.00000000	0.01643476	0.00000000	0.00000000	0.27963725	0.13349549	0.01219918
455	Sales Performance: Timing Of Measurement And Type Of Measurement Make A Difference	"Chonko, L. B., Loe, T. N., Roberts, J. A., & Tanner, J. F."	2000	0.14041644	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.45318541	0.00000000	0.00000000	0.00000000	0.00000000	0.06295269	0.00000000	0.08147042	0.00000000	0.26145723	0.00000000
456	Direct Selling Ethics at the Top: An Industry Audit and Status Report	"Chonko, L. B., Wotruba, T. R., & Loe, T. W."	2002	0.00000000	0.00000000	0.76290983	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.11641042	0.00000000	0.11985732	0.00000000
457	"The Role Of Environmental Turbulence, Readiness For Change, And Salesperson Learning In The Success Of Sales Force Change"	"Chonko, L. B., Jones, E., Roberts, J. A., & Dubinsky, A. J."	2002	0.06145418	0.00000000	0.01242783	0.09091976	0.00000000	0.11028776	0.00000000	0.12293952	0.00000000	0.00000000	0.31633607	0.02645273	0.04572723	0.00000000	0.00000000	0.19044645	0.01450614
458	Communication Between Hispanic Salespeople and Their Customers: A First Look	"Comer, L. B., & Nicholls, J. A. F."	2000	0.00000000	0.00000000	0.30832085	0.02691097	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.52148849	0.00000000	0.00000000	0.12816562	0.00000000
459	Sales Force Activities And Marketing Strategies In Industrial Firms: Relationships And Implications	"Cross, J., Hartley, S. W., Rudelius, W., & Vassey, M. J."	2001	0.05602322	0.00000000	0.00000000	0.30415115	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.39298812	0.00000000	0.22971477	0.00000000
460	An Investigation of African-American Perceptions of Sales Careers	"DelVecchio, S., & Honeycutt, J. E. D."	2000	0.00000000	0.00000000	0.93569940	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.05668422	0.00000000
461	Buyers' Perceptions Of Salesperson Tactical Approaches	"Delvecchio, S. K., Zemanek, J. E., McIntyre, R. P., & Claxton, R. P."	2003	0.00000000	0.30424002	0.00000000	0.21157369	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.45511156	0.01922673
462	The Sales-Marketing Interface In Consumer Packaged-Goods Companies: A Conceptual Framework	"Dewsnap, B., & Jobber, D."	2000	0.00000000	0.00000000	0.00000000	0.16775881	0.00000000	0.02788260	0.00000000	0.02257841	0.00000000	0.00000000	0.57270300	0.00000000	0.04472372	0.00000000	0.00000000	0.16254596	0.00000000
463	Bridging The Distance Between Us: How Initial Responses To Sales Team Conflict Help Shape Core Selling Team Outcomes	"Dixon, A. L., Gassenheimer, J. B., & Barr, T. F."	2002	0.00000000	0.14814216	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.70104414	0.00000000	0.00000000	0.00000000	0.03326715	0.11382435	0.00000000
464	Identifying The Lone Wolf: A Team Perspective	"Dixon, A. L., Gassenheimer, J. B., & Barr, T. F."	2003	0.00000000	0.01386448	0.04512478	0.00000000	0.00000000	0.01545601	0.16331768	0.00000000	0.02627414	0.00000000	0.33058947	0.03034939	0.00000000	0.00000000	0.01435979	0.36031309	0.00000000
465	Customer Equity Management And Strategic Choices For Sales Managers	"Dorsch, M. J., Carison, L., Raymond, M. A., & Ranson, R."	2001	0.00000000	0.00000000	0.00000000	0.02280632	0.00000000	0.00000000	0.00000000	0.01667581	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.95999277	0.00000000
466	An Empirical Investigation of Critical Success Factors in the Personal Selling Process for Homogenous Goods	"Dwyer, S., Hill, J., & Martin, W."	2000	0.00000000	0.00000000	0.00000000	0.13947511	0.04594475	0.00000000	0.11237964	0.00000000	0.00000000	0.53064471	0.00000000	0.00000000	0.00000000	0.00000000	0.01333551	0.14452757	0.00000000
467	An Exploratory Study of Sales Force Automation Practices: Expectations and Realities	"Erffmeyer, R. C., & Johnson, D. A."	2001	0.00000000	0.00000000	0.01783976	0.37158835	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.60983944	0.00000000
468	The Role Of Trust In Salesperson -- Sales Manager Relationships	"Flaherty, K. K., & Pappas, J. M."	2000	0.00000000	0.26467976	0.00000000	0.00000000	0.38446406	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.18842730	0.00000000	0.00000000	0.00000000	0.15056001	0.01116185
469	The Influence Of Career Stage On Job Attitudes: Toward A Contingency Perspective	"Flaherty, K. E., & Pappas, J. M."	2002	0.00000000	0.00000000	0.00000000	0.00000000	0.73012346	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.13345633	0.00000000	0.00000000	0.00000000	0.13555199	0.00000000
470	Dynamics Of Relationship Selling: A Longitudinal Examination Of Changes In Salesperson-Customer Relationship Status	"Frankwick, G. L., Porter, S. S., & Crosby, L. A."	2001	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.01561236	0.00000000	0.98388290	0.00000000
